datetime,agency_cd,site_no,datetime,173846_00060_00001,173846_00060_00001_cd,173847_00060_00002,173847_00060_00002_cd,136588_00060_00003,136588_00060_00003_cd
2009-12-06,USGS,8171290,2009-12-06,189.0,A,184.0,A,187.0,A
2009-12-07,USGS,8171290,2009-12-07,242.0,A,184.0,A,185.0,A
2009-12-08,USGS,8171290,2009-12-08,210.0,A,182.0,A,185.0,A
2009-12-09,USGS,8171290,2009-12-09,182.0,A,174.0,A,179.0,A
2009-12-10,USGS,8171290,2009-12-10,174.0,A,170.0,A,172.0,A
2009-12-11,USGS,8171290,2009-12-11,170.0,A,167.0,A,168.0,A
2009-12-12,USGS,8171290,2009-12-12,172.0,A,167.0,A,170.0,A
2009-12-13,USGS,8171290,2009-12-13,170.0,A,163.0,A,166.0,A
2009-12-14,USGS,8171290,2009-12-14,165.0,A,163.0,A,163.0,A
2009-12-15,USGS,8171290,2009-12-15,237.0,A,156.0,A,172.0,A
2009-12-16,USGS,8171290,2009-12-16,226.0,A,151.0,A,155.0,A
2009-12-17,USGS,8171290,2009-12-17,174.0,A,151.0,A,166.0,A
2009-12-18,USGS,8171290,2009-12-18,240.0,A,160.0,A,165.0,A
2009-12-19,USGS,8171290,2009-12-19,240.0,A,158.0,A,162.0,A
2009-12-20,USGS,8171290,2009-12-20,160.0,A,154.0,A,157.0,A
2009-12-21,USGS,8171290,2009-12-21,231.0,A,154.0,A,157.0,A
2009-12-22,USGS,8171290,2009-12-22,228.0,A,151.0,A,158.0,A
2009-12-23,USGS,8171290,2009-12-23,226.0,A,151.0,A,161.0,A
2009-12-24,USGS,8171290,2009-12-24,240.0,A,154.0,A,192.0,A
2009-12-25,USGS,8171290,2009-12-25,228.0,A,145.0,A,151.0,A
2009-12-26,USGS,8171290,2009-12-26,148.0,A,141.0,A,146.0,A
2009-12-27,USGS,8171290,2009-12-27,210.0,A,136.0,A,142.0,A
2009-12-28,USGS,8171290,2009-12-28,197.0,A,133.0,A,137.0,A
2009-12-29,USGS,8171290,2009-12-29,156.0,A,133.0,A,144.0,A
2009-12-30,USGS,8171290,2009-12-30,158.0,A,151.0,A,154.0,A
2009-12-31,USGS,8171290,2009-12-31,226.0,A,148.0,A,160.0,A
2010-01-01,USGS,8171290,2010-01-01,217.0,A,136.0,A,146.0,A
2010-01-02,USGS,8171290,2010-01-02,215.0,A,136.0,A,138.0,A
2010-01-03,USGS,8171290,2010-01-03,145.0,A,136.0,A,137.0,A
2010-01-04,USGS,8171290,2010-01-04,212.0,A,129.0,A,144.0,A
2010-01-05,USGS,8171290,2010-01-05,136.0,A,125.0,A,127.0,A
2010-01-06,USGS,8171290,2010-01-06,129.0,A,125.0,A,128.0,A
2010-01-07,USGS,8171290,2010-01-07,212.0,A,118.0,A,151.0,A
2010-01-08,USGS,8171290,2010-01-08,202.0,A,115.0,A,129.0,A
2010-01-09,USGS,8171290,2010-01-09,202.0,A,115.0,A,117.0,A
2010-01-10,USGS,8171290,2010-01-10,118.0,A,111.0,A,115.0,A
2010-01-11,USGS,8171290,2010-01-11,118.0,A,111.0,A,113.0,A
2010-01-12,USGS,8171290,2010-01-12,118.0,A,111.0,A,115.0,A
2010-01-13,USGS,8171290,2010-01-13,199.0,A,111.0,A,116.0,A
2010-01-14,USGS,8171290,2010-01-14,202.0,A,115.0,A,122.0,A
2010-01-15,USGS,8171290,2010-01-15,1190.0,A,148.0,A,297.0,A
2010-01-16,USGS,8171290,2010-01-16,1690.0,A,820.0,A,1210.0,A
2010-01-17,USGS,8171290,2010-01-17,976.0,A,560.0,A,765.0,A
2010-01-18,USGS,8171290,2010-01-18,693.0,A,491.0,A,621.0,A
2010-01-19,USGS,8171290,2010-01-19,615.0,A,442.0,A,552.0,A
2010-01-20,USGS,8171290,2010-01-20,565.0,A,415.0,A,501.0,A
2010-01-21,USGS,8171290,2010-01-21,534.0,A,371.0,A,428.0,A
2010-01-22,USGS,8171290,2010-01-22,475.0,A,343.0,A,389.0,A
2010-01-23,USGS,8171290,2010-01-23,454.0,A,319.0,A,367.0,A
2010-01-24,USGS,8171290,2010-01-24,431.0,A,300.0,A,346.0,A
2010-01-25,USGS,8171290,2010-01-25,400.0,A,278.0,A,307.0,A
2010-01-26,USGS,8171290,2010-01-26,374.0,A,266.0,A,281.0,A
2010-01-27,USGS,8171290,2010-01-27,364.0,A,260.0,A,267.0,A
2010-01-28,USGS,8171290,2010-01-28,374.0,A,260.0,A,280.0,A
2010-01-29,USGS,8171290,2010-01-29,2820.0,A,275.0,A,1400.0,A
2010-01-30,USGS,8171290,2010-01-30,1410.0,A,673.0,A,965.0,A
2010-01-31,USGS,8171290,2010-01-31,798.0,A,543.0,A,692.0,A
2010-02-01,USGS,8171290,2010-02-01,683.0,A,529.0,A,646.0,A
2010-02-02,USGS,8171290,2010-02-02,654.0,A,470.0,A,596.0,A
2010-02-03,USGS,8171290,2010-02-03,1410.0,A,466.0,A,707.0,A
2010-02-04,USGS,8171290,2010-02-04,1990.0,A,1410.0,A,1780.0,A
2010-02-05,USGS,8171290,2010-02-05,2450.0,A,1230.0,A,1710.0,A
2010-02-06,USGS,8171290,2010-02-06,1380.0,A,905.0,A,1160.0,A
2010-02-07,USGS,8171290,2010-02-07,1090.0,A,814.0,A,984.0,A
2010-02-08,USGS,8171290,2010-02-08,1100.0,A,820.0,A,982.0,A
2010-02-09,USGS,8171290,2010-02-09,1050.0,A,714.0,A,917.0,A
2010-02-10,USGS,8171290,2010-02-10,865.0,A,654.0,A,796.0,A
2010-02-11,USGS,8171290,2010-02-11,893.0,A,644.0,A,791.0,A
2010-02-12,USGS,8171290,2010-02-12,1110.0,A,719.0,A,940.0,A
2010-02-13,USGS,8171290,2010-02-13,911.0,A,639.0,A,806.0,A
2010-02-14,USGS,8171290,2010-02-14,804.0,A,625.0,A,741.0,A
2010-02-15,USGS,8171290,2010-02-15,745.0,A,551.0,A,678.0,A
2010-02-16,USGS,8171290,2010-02-16,683.0,A,512.0,A,629.0,A
2010-02-17,USGS,8171290,2010-02-17,659.0,A,483.0,A,606.0,A
2010-02-18,USGS,8171290,2010-02-18,625.0,A,466.0,A,586.0,A
2010-02-19,USGS,8171290,2010-02-19,601.0,A,454.0,A,564.0,A
2010-02-20,USGS,8171290,2010-02-20,588.0,A,446.0,A,547.0,A
2010-02-21,USGS,8171290,2010-02-21,569.0,A,427.0,A,519.0,A
2010-02-22,USGS,8171290,2010-02-22,547.0,A,393.0,A,473.0,A
2010-02-23,USGS,8171290,2010-02-23,534.0,A,389.0,A,442.0,A
2010-02-24,USGS,8171290,2010-02-24,578.0,A,404.0,A,510.0,A
2010-02-25,USGS,8171290,2010-02-25,538.0,A,382.0,A,447.0,A
2010-02-26,USGS,8171290,2010-02-26,499.0,A,353.0,A,424.0,A
2010-02-27,USGS,8171290,2010-02-27,466.0,A,336.0,A,377.0,A
2010-02-28,USGS,8171290,2010-02-28,446.0,A,329.0,A,372.0,A
2010-03-01,USGS,8171290,2010-03-01,521.0,A,343.0,A,429.0,A
2010-03-02,USGS,8171290,2010-03-02,529.0,A,357.0,A,427.0,A
2010-03-03,USGS,8171290,2010-03-03,470.0,A,333.0,A,376.0,A
2010-03-04,USGS,8171290,2010-03-04,446.0,A,319.0,A,358.0,A
2010-03-05,USGS,8171290,2010-03-05,423.0,A,313.0,A,347.0,A
2010-03-06,USGS,8171290,2010-03-06,415.0,A,300.0,A,327.0,A
2010-03-07,USGS,8171290,2010-03-07,411.0,A,300.0,A,328.0,A
2010-03-08,USGS,8171290,2010-03-08,423.0,A,303.0,A,336.0,A
2010-03-09,USGS,8171290,2010-03-09,427.0,A,316.0,A,339.0,A
2010-03-10,USGS,8171290,2010-03-10,423.0,A,293.0,A,339.0,A
2010-03-11,USGS,8171290,2010-03-11,396.0,A,278.0,A,313.0,A
2010-03-12,USGS,8171290,2010-03-12,378.0,A,263.0,A,302.0,A
2010-03-13,USGS,8171290,2010-03-13,364.0,A,251.0,A,278.0,A
2010-03-14,USGS,8171290,2010-03-14,357.0,A,248.0,A,275.0,A
2010-03-15,USGS,8171290,2010-03-15,350.0,A,245.0,A,276.0,A
2010-03-16,USGS,8171290,2010-03-16,367.0,A,248.0,A,273.0,A
2010-03-17,USGS,8171290,2010-03-17,408.0,A,254.0,A,309.0,A
2010-03-18,USGS,8171290,2010-03-18,396.0,A,260.0,A,286.0,A
2010-03-19,USGS,8171290,2010-03-19,357.0,A,245.0,A,285.0,A
2010-03-20,USGS,8171290,2010-03-20,396.0,A,245.0,A,325.0,A
2010-03-21,USGS,8171290,2010-03-21,442.0,A,266.0,A,341.0,A
2010-03-22,USGS,8171290,2010-03-22,396.0,A,266.0,A,302.0,A
2010-03-23,USGS,8171290,2010-03-23,367.0,A,263.0,A,291.0,A
2010-03-24,USGS,8171290,2010-03-24,367.0,A,260.0,A,276.0,A
2010-03-25,USGS,8171290,2010-03-25,367.0,A,260.0,A,291.0,A
2010-03-26,USGS,8171290,2010-03-26,357.0,A,245.0,A,262.0,A
2010-03-27,USGS,8171290,2010-03-27,346.0,A,237.0,A,266.0,A
2010-03-28,USGS,8171290,2010-03-28,336.0,A,226.0,A,268.0,A
2010-03-29,USGS,8171290,2010-03-29,326.0,A,217.0,A,235.0,A
2010-03-30,USGS,8171290,2010-03-30,323.0,A,215.0,A,243.0,A
2010-03-31,USGS,8171290,2010-03-31,319.0,A,215.0,A,250.0,A
2010-04-01,USGS,8171290,2010-04-01,220.0,A,210.0,A,214.0,A
2010-04-02,USGS,8171290,2010-04-02,215.0,A,204.0,A,210.0,A
2010-04-03,USGS,8171290,2010-04-03,212.0,A,199.0,A,202.0,A
2010-04-04,USGS,8171290,2010-04-04,212.0,A,199.0,A,201.0,A
2010-04-05,USGS,8171290,2010-04-05,204.0,A,194.0,A,197.0,A
2010-04-06,USGS,8171290,2010-04-06,202.0,A,189.0,A,194.0,A
2010-04-07,USGS,8171290,2010-04-07,194.0,A,184.0,A,188.0,A
2010-04-08,USGS,8171290,2010-04-08,189.0,A,177.0,A,181.0,A
2010-04-09,USGS,8171290,2010-04-09,179.0,A,172.0,A,175.0,A
2010-04-10,USGS,8171290,2010-04-10,177.0,A,170.0,A,172.0,A
2010-04-11,USGS,8171290,2010-04-11,174.0,A,170.0,A,171.0,A
2010-04-12,USGS,8171290,2010-04-12,177.0,A,167.0,A,170.0,A
2010-04-13,USGS,8171290,2010-04-13,172.0,A,165.0,A,167.0,A
2010-04-14,USGS,8171290,2010-04-14,170.0,A,165.0,A,166.0,A
2010-04-15,USGS,8171290,2010-04-15,204.0,A,165.0,A,176.0,A
2010-04-16,USGS,8171290,2010-04-16,197.0,A,174.0,A,181.0,A
2010-04-17,USGS,8171290,2010-04-17,237.0,A,189.0,A,205.0,A
2010-04-18,USGS,8171290,2010-04-18,245.0,A,204.0,A,219.0,A
2010-04-19,USGS,8171290,2010-04-19,237.0,A,194.0,A,211.0,A
2010-04-20,USGS,8171290,2010-04-20,197.0,A,179.0,A,186.0,A
2010-04-21,USGS,8171290,2010-04-21,184.0,A,174.0,A,178.0,A
2010-04-22,USGS,8171290,2010-04-22,179.0,A,174.0,A,177.0,A
2010-04-23,USGS,8171290,2010-04-23,182.0,A,172.0,A,177.0,A
2010-04-24,USGS,8171290,2010-04-24,179.0,A,167.0,A,171.0,A
2010-04-25,USGS,8171290,2010-04-25,170.0,A,165.0,A,168.0,A
2010-04-26,USGS,8171290,2010-04-26,170.0,A,163.0,A,166.0,A
2010-04-27,USGS,8171290,2010-04-27,163.0,A,156.0,A,160.0,A
2010-04-28,USGS,8171290,2010-04-28,156.0,A,151.0,A,154.0,A
2010-04-29,USGS,8171290,2010-04-29,154.0,A,148.0,A,152.0,A
2010-04-30,USGS,8171290,2010-04-30,154.0,A,148.0,A,151.0,A
2010-05-01,USGS,8171290,2010-05-01,151.0,A,145.0,A,148.0,A
2010-05-02,USGS,8171290,2010-05-02,145.0,A,136.0,A,143.0,A
2010-05-03,USGS,8171290,2010-05-03,136.0,A,129.0,A,134.0,A
2010-05-04,USGS,8171290,2010-05-04,133.0,A,129.0,A,130.0,A
2010-05-05,USGS,8171290,2010-05-05,133.0,A,125.0,A,127.0,A
2010-05-06,USGS,8171290,2010-05-06,129.0,A,122.0,A,125.0,A
2010-05-07,USGS,8171290,2010-05-07,125.0,A,118.0,A,123.0,A
2010-05-08,USGS,8171290,2010-05-08,122.0,A,115.0,A,117.0,A
2010-05-09,USGS,8171290,2010-05-09,122.0,A,115.0,A,118.0,A
2010-05-10,USGS,8171290,2010-05-10,125.0,A,115.0,A,119.0,A
2010-05-11,USGS,8171290,2010-05-11,118.0,A,111.0,A,115.0,A
2010-05-12,USGS,8171290,2010-05-12,115.0,A,108.0,A,112.0,A
2010-05-13,USGS,8171290,2010-05-13,111.0,A,108.0,A,110.0,A
2010-05-14,USGS,8171290,2010-05-14,177.0,A,108.0,A,139.0,A
2010-05-15,USGS,8171290,2010-05-15,378.0,A,151.0,A,285.0,A
2010-05-16,USGS,8171290,2010-05-16,374.0,A,263.0,A,315.0,A
2010-05-17,USGS,8171290,2010-05-17,1970.0,A,212.0,A,344.0,A
2010-05-18,USGS,8171290,2010-05-18,1080.0,A,251.0,A,347.0,A
2010-05-19,USGS,8171290,2010-05-19,389.0,A,266.0,A,320.0,A
2010-05-20,USGS,8171290,2010-05-20,266.0,A,234.0,A,248.0,A
2010-05-21,USGS,8171290,2010-05-21,234.0,A,215.0,A,225.0,A
2010-05-22,USGS,8171290,2010-05-22,215.0,A,204.0,A,213.0,A
2010-05-23,USGS,8171290,2010-05-23,210.0,A,197.0,A,203.0,A
2010-05-24,USGS,8171290,2010-05-24,199.0,A,189.0,A,195.0,A
2010-05-25,USGS,8171290,2010-05-25,202.0,A,187.0,A,193.0,A
2010-05-26,USGS,8171290,2010-05-26,194.0,A,182.0,A,186.0,A
2010-05-27,USGS,8171290,2010-05-27,184.0,A,172.0,A,181.0,A
2010-05-28,USGS,8171290,2010-05-28,177.0,A,170.0,A,175.0,A
2010-05-29,USGS,8171290,2010-05-29,170.0,A,165.0,A,168.0,A
2010-05-30,USGS,8171290,2010-05-30,165.0,A,160.0,A,164.0,A
2010-05-31,USGS,8171290,2010-05-31,163.0,A,156.0,A,160.0,A
2010-06-01,USGS,8171290,2010-06-01,156.0,A,151.0,A,154.0,A
2010-06-02,USGS,8171290,2010-06-02,165.0,A,145.0,A,152.0,A
2010-06-03,USGS,8171290,2010-06-03,165.0,A,156.0,A,160.0,A
2010-06-04,USGS,8171290,2010-06-04,156.0,A,148.0,A,153.0,A
2010-06-05,USGS,8171290,2010-06-05,154.0,A,148.0,A,150.0,A
2010-06-06,USGS,8171290,2010-06-06,151.0,A,141.0,A,147.0,A
2010-06-07,USGS,8171290,2010-06-07,141.0,A,136.0,A,139.0,A
2010-06-08,USGS,8171290,2010-06-08,136.0,A,133.0,A,136.0,A
2010-06-09,USGS,8171290,2010-06-09,592.0,A,136.0,A,265.0,A
2010-06-10,USGS,8171290,2010-06-10,187.0,A,163.0,A,172.0,A
2010-06-11,USGS,8171290,2010-06-11,163.0,A,156.0,A,160.0,A
2010-06-12,USGS,8171290,2010-06-12,156.0,A,151.0,A,154.0,A
2010-06-13,USGS,8171290,2010-06-13,151.0,A,141.0,A,148.0,A
2010-06-14,USGS,8171290,2010-06-14,145.0,A,136.0,A,140.0,A
2010-06-15,USGS,8171290,2010-06-15,136.0,A,129.0,A,134.0,A
2010-06-16,USGS,8171290,2010-06-16,129.0,A,122.0,A,126.0,A
2010-06-17,USGS,8171290,2010-06-17,125.0,A,118.0,A,121.0,A
2010-06-18,USGS,8171290,2010-06-18,118.0,A,111.0,A,117.0,A
2010-06-19,USGS,8171290,2010-06-19,115.0,A,105.0,A,112.0,A
2010-06-20,USGS,8171290,2010-06-20,108.0,A,102.0,A,105.0,A
2010-06-21,USGS,8171290,2010-06-21,105.0,A,98.9,A,102.0,A
2010-06-22,USGS,8171290,2010-06-22,102.0,A,95.9,A,98.9,A
2010-06-23,USGS,8171290,2010-06-23,98.9,A,93.0,A,95.8,A
2010-06-24,USGS,8171290,2010-06-24,95.9,A,93.0,A,93.6,A
2010-06-25,USGS,8171290,2010-06-25,93.0,A,90.1,A,91.8,A
2010-06-26,USGS,8171290,2010-06-26,90.1,A,84.7,A,87.8,A
2010-06-27,USGS,8171290,2010-06-27,87.4,A,82.0,A,84.4,A
2010-06-28,USGS,8171290,2010-06-28,84.7,A,82.0,A,82.9,A
2010-06-29,USGS,8171290,2010-06-29,174.0,A,82.0,A,116.0,A
2010-06-30,USGS,8171290,2010-06-30,160.0,A,98.9,A,110.0,A
2010-07-01,USGS,8171290,2010-07-01,115.0,A,98.9,A,109.0,A
2010-07-02,USGS,8171290,2010-07-02,177.0,A,105.0,A,136.0,A
2010-07-03,USGS,8171290,2010-07-03,393.0,A,156.0,A,247.0,A
2010-07-04,USGS,8171290,2010-07-04,278.0,A,177.0,A,214.0,A
2010-07-05,USGS,8171290,2010-07-05,177.0,A,154.0,A,164.0,A
2010-07-06,USGS,8171290,2010-07-06,154.0,A,133.0,A,144.0,A
2010-07-07,USGS,8171290,2010-07-07,133.0,A,122.0,A,129.0,A
2010-07-08,USGS,8171290,2010-07-08,156.0,A,122.0,A,134.0,A
2010-07-09,USGS,8171290,2010-07-09,367.0,A,141.0,A,206.0,A
2010-07-10,USGS,8171290,2010-07-10,204.0,A,165.0,A,180.0,A
2010-07-11,USGS,8171290,2010-07-11,165.0,A,151.0,A,159.0,A
2010-07-12,USGS,8171290,2010-07-12,151.0,A,141.0,A,147.0,A
2010-07-13,USGS,8171290,2010-07-13,141.0,A,133.0,A,138.0,A
2010-07-14,USGS,8171290,2010-07-14,133.0,A,122.0,A,129.0,A
2010-07-15,USGS,8171290,2010-07-15,125.0,A,118.0,A,121.0,A
2010-07-16,USGS,8171290,2010-07-16,118.0,A,111.0,A,116.0,A
2010-07-17,USGS,8171290,2010-07-17,111.0,A,105.0,A,111.0,A
2010-07-18,USGS,8171290,2010-07-18,118.0,A,102.0,A,105.0,A
2010-07-19,USGS,8171290,2010-07-19,115.0,A,98.9,A,106.0,A
2010-07-20,USGS,8171290,2010-07-20,98.9,A,95.9,A,98.1,A
2010-07-21,USGS,8171290,2010-07-21,95.9,A,93.0,A,94.1,A
2010-07-22,USGS,8171290,2010-07-22,95.9,A,93.0,A,93.1,A
2010-07-23,USGS,8171290,2010-07-23,95.9,A,90.1,A,93.4,A
2010-07-24,USGS,8171290,2010-07-24,93.0,A,84.7,A,88.1,A
2010-07-25,USGS,8171290,2010-07-25,84.7,A,82.0,A,83.3,A
2010-07-26,USGS,8171290,2010-07-26,82.0,A,79.4,A,81.8,A
2010-07-27,USGS,8171290,2010-07-27,84.7,A,82.0,A,82.1,A
2010-07-28,USGS,8171290,2010-07-28,118.0,A,79.4,A,92.8,A
2010-07-29,USGS,8171290,2010-07-29,108.0,A,82.0,A,89.4,A
2010-07-30,USGS,8171290,2010-07-30,82.0,A,76.9,A,79.5,A
2010-07-31,USGS,8171290,2010-07-31,76.9,A,74.4,A,76.1,A
2010-08-01,USGS,8171290,2010-08-01,74.4,A,72.0,A,73.6,A
2010-08-02,USGS,8171290,2010-08-02,72.0,A,69.7,A,70.7,A
2010-08-03,USGS,8171290,2010-08-03,69.7,A,67.4,A,69.0,A
2010-08-04,USGS,8171290,2010-08-04,69.7,A,67.4,A,67.7,A
2010-08-05,USGS,8171290,2010-08-05,67.4,A,65.2,A,66.6,A
2010-08-06,USGS,8171290,2010-08-06,67.4,A,65.2,A,65.2,A
2010-08-07,USGS,8171290,2010-08-07,65.2,A,63.0,A,63.4,A
2010-08-08,USGS,8171290,2010-08-08,63.0,A,60.9,A,62.3,A
2010-08-09,USGS,8171290,2010-08-09,63.0,A,58.8,A,61.1,A
2010-08-10,USGS,8171290,2010-08-10,60.9,A,58.8,A,60.5,A
2010-08-11,USGS,8171290,2010-08-11,65.2,A,58.8,A,60.1,A
2010-08-12,USGS,8171290,2010-08-12,72.0,A,58.8,A,64.3,A
2010-08-13,USGS,8171290,2010-08-13,60.9,A,56.8,A,58.9,A
2010-08-14,USGS,8171290,2010-08-14,58.8,A,56.8,A,57.4,A
2010-08-15,USGS,8171290,2010-08-15,56.8,A,54.9,A,55.9,A
2010-08-16,USGS,8171290,2010-08-16,54.9,A,53.0,A,54.4,A
2010-08-17,USGS,8171290,2010-08-17,54.9,A,53.0,A,53.4,A
2010-08-18,USGS,8171290,2010-08-18,54.9,A,51.1,A,52.9,A
2010-08-19,USGS,8171290,2010-08-19,53.0,A,49.3,A,51.6,A
2010-08-20,USGS,8171290,2010-08-20,51.1,A,47.6,A,50.2,A
2010-08-21,USGS,8171290,2010-08-21,51.1,A,47.6,A,49.3,A
2010-08-22,USGS,8171290,2010-08-22,49.3,A,47.6,A,48.5,A
2010-08-23,USGS,8171290,2010-08-23,49.3,A,45.8,A,47.4,A
2010-08-24,USGS,8171290,2010-08-24,47.6,A,45.8,A,46.8,A
2010-08-25,USGS,8171290,2010-08-25,51.1,A,45.8,A,48.0,A
2010-08-26,USGS,8171290,2010-08-26,47.6,A,45.8,A,47.0,A
2010-08-27,USGS,8171290,2010-08-27,47.6,A,45.8,A,46.9,A
2010-08-28,USGS,8171290,2010-08-28,45.8,A,44.2,A,44.8,A
2010-08-29,USGS,8171290,2010-08-29,45.8,A,44.2,A,44.4,A
2010-08-30,USGS,8171290,2010-08-30,47.6,A,44.2,A,46.1,A
2010-08-31,USGS,8171290,2010-08-31,45.8,A,44.2,A,45.4,A
2010-09-01,USGS,8171290,2010-09-01,45.8,A,44.2,A,45.1,A
2010-09-02,USGS,8171290,2010-09-02,45.8,A,44.2,A,44.2,A
2010-09-03,USGS,8171290,2010-09-03,63.0,A,44.2,A,54.2,A
2010-09-04,USGS,8171290,2010-09-04,54.9,A,45.8,A,49.6,A
2010-09-05,USGS,8171290,2010-09-05,47.6,A,45.8,A,46.1,A
2010-09-06,USGS,8171290,2010-09-06,47.6,A,44.2,A,46.4,A
2010-09-07,USGS,8171290,2010-09-07,512.0,A,45.8,A,117.0,A
2010-09-08,USGS,8171290,2010-09-08,,,,,3000.0,A:e
2010-09-09,USGS,8171290,2010-09-09,,,,,1510.0,A:e
2010-09-10,USGS,8171290,2010-09-10,673.0,A,423.0,A,528.0,A
2010-09-11,USGS,8171290,2010-09-11,427.0,A,329.0,A,376.0,A
2010-09-12,USGS,8171290,2010-09-12,336.0,A,284.0,A,311.0,A
2010-09-13,USGS,8171290,2010-09-13,287.0,A,248.0,A,269.0,A
2010-09-14,USGS,8171290,2010-09-14,248.0,A,220.0,A,238.0,A
2010-09-15,USGS,8171290,2010-09-15,220.0,A,202.0,A,214.0,A
2010-09-16,USGS,8171290,2010-09-16,202.0,A,187.0,A,197.0,A
2010-09-17,USGS,8171290,2010-09-17,202.0,A,179.0,A,185.0,A
2010-09-18,USGS,8171290,2010-09-18,187.0,A,174.0,A,180.0,A
2010-09-19,USGS,8171290,2010-09-19,187.0,A,174.0,A,179.0,A
2010-09-20,USGS,8171290,2010-09-20,248.0,A,177.0,A,183.0,A
2010-09-21,USGS,8171290,2010-09-21,297.0,A,212.0,A,243.0,A
2010-09-22,USGS,8171290,2010-09-22,215.0,A,194.0,A,203.0,A
2010-09-23,USGS,8171290,2010-09-23,194.0,A,177.0,A,185.0,A
2010-09-24,USGS,8171290,2010-09-24,187.0,A,170.0,A,175.0,A
2010-09-25,USGS,8171290,2010-09-25,172.0,A,163.0,A,168.0,A
2010-09-26,USGS,8171290,2010-09-26,179.0,A,160.0,A,163.0,A
2010-09-27,USGS,8171290,2010-09-27,297.0,A,179.0,A,231.0,A
2010-09-28,USGS,8171290,2010-09-28,184.0,A,163.0,A,173.0,A
2010-09-29,USGS,8171290,2010-09-29,163.0,A,154.0,A,159.0,A
2010-09-30,USGS,8171290,2010-09-30,154.0,A,145.0,A,151.0,A
2010-10-01,USGS,8171290,2010-10-01,145.0,A,136.0,A,142.0,A
2010-10-02,USGS,8171290,2010-10-02,136.0,A,129.0,A,133.0,A
2010-10-03,USGS,8171290,2010-10-03,133.0,A,122.0,A,128.0,A
2010-10-04,USGS,8171290,2010-10-04,125.0,A,118.0,A,123.0,A
2010-10-05,USGS,8171290,2010-10-05,122.0,A,115.0,A,118.0,A
2010-10-06,USGS,8171290,2010-10-06,118.0,A,111.0,A,115.0,A
2010-10-07,USGS,8171290,2010-10-07,115.0,A,108.0,A,111.0,A
2010-10-08,USGS,8171290,2010-10-08,115.0,A,108.0,A,111.0,A
2010-10-09,USGS,8171290,2010-10-09,111.0,A,105.0,A,107.0,A
2010-10-10,USGS,8171290,2010-10-10,108.0,A,102.0,A,105.0,A
2010-10-11,USGS,8171290,2010-10-11,105.0,A,102.0,A,102.0,A
2010-10-12,USGS,8171290,2010-10-12,102.0,A,95.9,A,100.0,A
2010-10-13,USGS,8171290,2010-10-13,98.9,A,93.0,A,95.6,A
2010-10-14,USGS,8171290,2010-10-14,93.0,A,90.1,A,91.7,A
2010-10-15,USGS,8171290,2010-10-15,90.1,A,87.4,A,89.4,A
2010-10-16,USGS,8171290,2010-10-16,90.1,A,87.4,A,87.7,A
2010-10-17,USGS,8171290,2010-10-17,87.4,A,84.7,A,86.0,A
2010-10-18,USGS,8171290,2010-10-18,87.4,A,84.7,A,85.6,A
2010-10-19,USGS,8171290,2010-10-19,87.4,A,84.7,A,84.9,A
2010-10-20,USGS,8171290,2010-10-20,84.7,A,82.0,A,83.6,A
2010-10-21,USGS,8171290,2010-10-21,84.7,A,79.4,A,82.0,A
2010-10-22,USGS,8171290,2010-10-22,84.7,A,79.4,A,81.4,A
2010-10-23,USGS,8171290,2010-10-23,84.7,A,76.9,A,80.1,A
2010-10-24,USGS,8171290,2010-10-24,82.0,A,79.4,A,80.4,A
2010-10-25,USGS,8171290,2010-10-25,82.0,A,76.9,A,79.0,A
2010-10-26,USGS,8171290,2010-10-26,82.0,A,76.9,A,77.7,A
2010-10-27,USGS,8171290,2010-10-27,87.4,A,69.7,A,77.4,A
2010-10-28,USGS,8171290,2010-10-28,79.4,A,69.7,A,73.2,A
2010-10-29,USGS,8171290,2010-10-29,69.7,A,65.2,A,68.7,A
2010-10-30,USGS,8171290,2010-10-30,72.0,A,67.4,A,69.5,A
2010-10-31,USGS,8171290,2010-10-31,74.4,A,69.7,A,70.8,A
2010-11-01,USGS,8171290,2010-11-01,72.0,A,69.7,A,71.6,A
2010-11-02,USGS,8171290,2010-11-02,76.9,A,69.7,A,73.3,A
2010-11-03,USGS,8171290,2010-11-03,72.0,A,69.7,A,70.3,A
2010-11-04,USGS,8171290,2010-11-04,72.0,A,67.4,A,69.4,A
2010-11-05,USGS,8171290,2010-11-05,67.4,A,65.2,A,66.9,A
2010-11-06,USGS,8171290,2010-11-06,69.7,A,65.2,A,67.4,A
2010-11-07,USGS,8171290,2010-11-07,69.7,A,65.2,A,66.8,A
2010-11-08,USGS,8171290,2010-11-08,72.0,A,65.2,A,66.6,A
2010-11-09,USGS,8171290,2010-11-09,84.7,A,67.4,A,70.8,A
2010-11-10,USGS,8171290,2010-11-10,69.7,A,67.4,A,67.4,A
2010-11-11,USGS,8171290,2010-11-11,69.7,A,65.2,A,67.3,A
2010-11-12,USGS,8171290,2010-11-12,72.0,A,65.2,A,67.4,A
2010-11-13,USGS,8171290,2010-11-13,65.2,A,60.9,A,63.1,A
2010-11-14,USGS,8171290,2010-11-14,65.2,A,60.9,A,62.9,A
2010-11-15,USGS,8171290,2010-11-15,67.4,A,63.0,A,65.1,A
2010-11-16,USGS,8171290,2010-11-16,72.0,A,63.0,A,65.5,A
2010-11-17,USGS,8171290,2010-11-17,67.4,A,58.8,A,62.7,A
