datetime,MaxLevel
2015-01-23,824.3
2015-01-22,824.3
2015-01-21,824.3
2015-01-20,824.3
2015-01-19,824.3
2015-01-18,824.3
2015-01-17,824.3
2015-01-16,824.3
2015-01-15,824.3
2015-01-14,824.3
2015-01-13,824.3
2015-01-12,824.3
2015-01-11,824.3
2015-01-10,824.3
2015-01-09,824.2
2015-01-08,824.2
2015-01-07,824.2
2015-01-06,824.2
2015-01-05,824.3
2015-01-04,824.2
2015-01-03,824.3
2015-01-02,824.3
2015-01-01,824.3
2014-12-31,824.2
2014-12-30,824.3
2014-12-29,824.3
2014-12-28,824.3
2014-12-27,824.3
2014-12-26,824.4
2014-12-25,824.4
2014-12-24,824.5
2014-12-23,824.6
2014-12-22,824.6
2014-12-21,824.6
2014-12-20,824.7
2014-12-19,824.8
2014-12-18,824.8
2014-12-17,824.8
2014-12-16,824.8
2014-12-15,824.8
2014-12-14,824.9
2014-12-13,824.8
2014-12-12,824.8
2014-12-11,824.8
2014-12-10,824.8
2014-12-09,824.8
2014-12-08,824.9
2014-12-07,824.9
2014-12-06,825.0
2014-12-05,825.1
2014-12-04,825.2
2014-12-03,825.3
2014-12-02,825.4
2014-12-01,825.5
2014-11-30,825.5
2014-11-29,825.5
2014-11-28,825.6
2014-11-27,825.5
2014-11-26,825.6
2014-11-25,825.7
2014-11-24,825.8
2014-11-23,825.8
2014-11-22,825.8
2014-11-21,825.8
2014-11-20,825.9
2014-11-19,825.9
2014-11-18,825.9
2014-11-17,826.0
2014-11-16,826.1
2014-11-15,826.0
2014-11-14,826.0
2014-11-13,826.0
2014-11-12,826.0
2014-11-11,826.1
2014-11-10,826.1
2014-11-09,826.0
2014-11-08,826.0
2014-11-07,825.9
2014-11-06,825.8
2014-11-05,825.7
2014-11-04,825.7
2014-11-03,825.7
2014-11-02,825.7
2014-11-01,825.7
2014-10-31,825.6
2014-10-30,825.7
2014-10-29,825.7
2014-10-28,825.8
2014-10-27,825.8
2014-10-26,825.8
2014-10-25,825.8
2014-10-24,825.9
2014-10-23,825.9
2014-10-22,825.9
2014-10-21,826.0
2014-10-20,826.0
2014-10-19,826.0
2014-10-18,826.0
2014-10-17,826.1
2014-10-16,826.1
2014-10-15,826.1
2014-10-14,826.2
2014-10-13,826.2
2014-10-12,826.2
2014-10-11,826.2
2014-10-10,826.3
2014-10-09,826.3
2014-10-08,826.4
2014-10-07,826.4
2014-10-06,826.5
2014-10-05,826.5
2014-10-04,826.5
2014-10-03,826.5
2014-10-02,826.5
2014-10-01,826.5
2014-09-30,826.4
2014-09-29,826.4
2014-09-28,826.3
2014-09-27,826.2
2014-09-26,826.1
2014-09-25,826.1
2014-09-24,826.1
2014-09-23,826.2
2014-09-22,826.2
2014-09-21,826.2
2014-09-20,826.1
2014-09-19,826.1
2014-09-18,826.1
2014-09-17,826.0
2014-09-16,826.1
2014-09-15,826.1
2014-09-14,826.1
2014-09-13,826.0
2014-09-12,826.0
2014-09-11,826.0
2014-09-10,826.1
2014-09-09,826.1
2014-09-08,826.0
2014-09-07,826.0
2014-09-06,825.9
2014-09-05,825.9
2014-09-04,825.9
2014-09-03,825.8
2014-09-02,825.9
2014-09-01,825.9
2014-08-31,825.9
2014-08-30,825.9
2014-08-29,826.0
2014-08-28,826.0
2014-08-27,826.0
2014-08-26,826.0
2014-08-25,826.1
2014-08-24,826.1
2014-08-23,826.0
2014-08-22,825.9
2014-08-21,825.9
2014-08-20,825.8
2014-08-19,825.6
2014-08-18,825.7
2014-08-17,825.7
2014-08-16,825.7
2014-08-15,825.7
2014-08-14,825.8
2014-08-13,825.9
2014-08-12,825.9
2014-08-11,826.0
2014-08-10,826.1
2014-08-09,826.2
2014-08-08,826.2
2014-08-07,826.3
2014-08-06,826.4
2014-08-05,826.6
2014-08-04,826.6
2014-08-03,826.7
2014-08-02,826.7
2014-08-01,826.8
2014-07-31,827.0
2014-07-30,827.1
2014-07-29,827.2
2014-07-28,827.4
2014-07-27,827.6
2014-07-26,827.7
2014-07-25,827.7
2014-07-24,827.809035
2014-07-23,827.848175
2014-07-22,827.87753
2014-07-21,827.867745
2014-07-20,827.867745
2014-07-19,827.848175
2014-07-18,827.74054
2014-07-17,827.54484
2014-07-16,827.672045
2014-07-15,827.6916150000001
2014-07-14,827.6916150000001
2014-07-13,827.6329049999999
2014-07-12,827.5057
2014-07-11,827.36871
2014-07-10,827.476345
2014-07-09,827.5937650000001
2014-07-08,827.7014
2014-07-07,827.79925
2014-07-06,827.906885
2014-07-05,827.926455
2014-07-04,828.024305
2014-07-03,828.161295
2014-07-02,828.38635
2014-07-01,828.552695
2014-06-30,828.6603299999999
2014-06-29,828.630975
2014-06-28,828.69947
2014-06-27,828.7875349999999
2014-06-26,828.857987
2014-06-25,828.901041
2014-06-24,828.9656219999999
2014-06-23,829.047816
2014-06-22,829.0487945
2014-06-21,829.028246
2014-06-20,829.0527085
2014-06-19,829.165236
2014-06-18,829.3032045
2014-06-17,829.3472370000001
2014-06-16,829.3482155
2014-06-15,829.337452
2014-06-14,829.2758065
2014-06-13,829.1583865
2014-06-12,829.204376
2014-06-11,829.388334
2014-06-10,829.5771844999999
2014-06-09,829.6867765
2014-06-08,829.773863
2014-06-07,829.9627135
2014-06-06,830.1681985
2014-06-05,830.337479
2014-06-04,830.5791684999999
2014-06-03,830.7787825
2014-06-02,830.834557
2014-06-01,830.8433635
2014-05-31,830.813
2014-05-30,830.813
2014-05-29,830.813
2014-05-28,830.81
2014-05-27,830.6519999999999
2014-05-26,830.0039999999999
2014-05-25,829.549
2014-05-24,829.576
2014-05-23,829.6419999999999
2014-05-22,829.7919999999999
2014-05-21,829.9
2014-05-20,829.972
2014-05-19,830.078
2014-05-18,830.279
2014-05-17,830.428
2014-05-16,830.523
2014-05-15,830.561
2014-05-14,830.555
2014-05-13,830.503
2014-05-12,830.477
2014-05-11,830.442
2014-05-10,830.352
2014-05-09,830.3610000000001
2014-05-08,830.498
2014-05-07,830.637
2014-05-06,830.7489999999999
